cust_id,jan_month_spending,jan_month_freq,feb_month_spending,feb_month_freq,mar_month_spending,mar_month_freq,apr_month_spending,apr_month_freq,may_month_spending,may_month_freq,jun_month_spending,jun_month_freq,jul_month_spending,jul_month_freq,aug_month_spending,aug_month_freq,sep_month_spending,sep_month_freq,oct_month_spending,oct_month_freq,nov_month_spending,nov_month_freq,dec_month_spending,dec_month_freq,Monday_spending,Tuesday_spending,Wednesday_spending,Thursday_spending,Friday_spending,Saturday_spending,Sunday_spending,discount_freq,product_types,discount_rate,total_spending,total_freq
48999755,403.02,29,441.3,25,576.26,30,481.47,24,469.33,27,305.92,20,438.52,25,502.01,35,379.89,28,362.03,26,454.18,29,697.36,31,520.11,461.92,802.32,813.53,1703.78,490.87,718.76,0.291950887,606,0.141817644,5511.29,0.450684932
50619836,949.65,34,725.23,27,1150.1,36,903.55,29,988.52,33,1120.46,40,1069.87,32,739.21,28,668.34,28,598.04,21,545.8,25,580.86,20,1375.41,1175.43,1491.5,1640.9,1626.28,2106.02,624.09,0.203603604,1326,0.102879559,10039.63,0.483561644
50629997,1110.07,41,1074.39,39,1162.07,44,1197.12,38,929.66,40,1035.95,40,1180.88,41,1036.03,35,847.76,27,886.45,40,1070.16,37,1383.16,42,1300.48,1810.45,1520.55,2190.78,2242.96,2197.52,1650.96,0.280366451,1240,0.147232867,12913.7,0.635616438
54429589,340.85,18,330,18,358.72,21,395.91,26,300.81,23,451.67,34,582.31,41,459.22,44,413.89,30,628.44,36,599.85,44,516.64,37,777.12,621.71,735.43,671.31,828.67,882.25,861.82,0.1463954,405,0.058509772,5378.31,0.509589041
56149590,525.79,29,452.8,25,622.29,28,656.82,26,655.35,27,395.58,28,447.67,30,306.42,20,528.63,31,651.31,30,440.46,26,619.31,25,391.86,1318.23,876.63,785.84,1001.4,1137.35,791.12,0.238741339,780,0.107931255,6302.43,0.445205479
65339810,729.5,15,1020.29,16,998.23,16,1272.96,20,1365.68,19,1238.56,17,1447.24,17,774.84,12,990.98,17,778.02,12,779.19,13,743.84,15,978.98,1997.01,2493.5,4097.98,1658.53,695.05,218.28,0.266088696,1115,0.110869162,12139.33,0.25890411
65789981,1028.11,21,680.69,21,1030.2,25,901.3,23,910.21,24,764.16,25,857.13,24,816.45,23,734.46,21,696.34,23,641.22,23,866.05,25,983.1,1845.39,1215.9,2087.66,1584.68,1464.76,744.83,0.312071535,858,0.181297971,9926.32,0.380821918
66099964,673.59,26,526.66,25,756.51,25,753.17,26,853.28,37,709.67,30,694.24,30,859.26,41,846.99,36,824.32,35,1407.52,39,726.15,34,567.46,1559.03,1011.98,1330.96,1588.99,1562.35,2010.59,0.270074316,1496,0.142266572,9631.36,0.526027397
69389983,540.03,34,536.21,32,566.44,38,606.28,31,819.6,42,738.31,41,698.37,36,715.91,43,769.55,44,727.67,41,631.14,40,832.07,40,1498.16,1499.16,1437.57,1287.18,1487.44,826.99,145.08,0.293923975,638,0.158044117,8181.58,0.632876712
71889894,1080.92,40,943.95,33,994.05,39,1095.2,41,1024.81,44,1056.03,46,433.85,23,928.22,29,645.68,35,861.78,38,714.37,39,858.14,37,1401.11,2068.46,1588.45,1348.66,2120.81,1246.44,863.07,0.198897464,1168,0.080999401,10637,0.608219178
74809914,589.85,43,467.36,33,543.14,36,551.97,35,704.7,39,507.93,37,546.07,33,824.37,36,427.74,30,577.52,34,455.3,30,693.77,35,542.56,1322.89,800.47,602.81,1031.32,1478.28,1111.39,0.276858484,968,0.150489136,6889.72,0.576712329
78679975,598.18,21,764.47,30,700.76,34,1001.74,35,839.56,27,763.36,28,901.47,35,753.36,33,791.16,29,746.43,26,694.37,28,1089.11,21,298.18,667.58,757.69,641.23,2066,4493.36,719.93,0.380536494,1014,0.148193129,9643.97,0.475342466
80309883,538.34,18,672.05,22,541.97,16,778.29,17,672.56,19,415.31,18,791.93,21,245.21,10,749.31,22,774.76,24,539.89,20,830.28,27,446.49,537.93,668.12,740.39,541.29,969.68,3646,0.457451225,811,0.248860342,7549.9,0.320547945
80629683,787.39,28,609.18,21,748.73,27,640.78,26,797.63,26,790.94,24,886.88,24,577.32,27,733.68,25,614.1,22,715.74,27,541.47,23,628.53,2171.94,548.66,3340.35,338.96,623.33,792.07,0.252815534,1064,0.097017878,8443.84,0.410958904
83339905,729.9,26,658.03,31,816.84,28,700.03,23,694.7,22,783.43,27,751.69,29,721.42,30,777.22,31,721.66,35,826.25,33,909.62,30,808.87,964.26,944.46,1353.87,1077.45,1461.61,2480.27,0.198160535,991,0.089765002,9090.79,0.47260274
83759994,441.58,33,433.11,26,468.1,25,862.77,40,935.67,44,736.72,41,821.71,42,534.19,34,636.43,48,696.69,49,479.17,37,745.58,32,762.02,906.22,890.56,582.8,691.58,2106.93,1851.61,0.36745807,1424,0.256834375,7791.72,0.617808219
85739554,629.07,20,586.12,19,600.58,22,516.6,15,564.64,21,323.31,13,420.15,19,246.84,18,482.92,20,350.7,14,515.62,16,1436.01,35,784.6,1315.46,841.33,942.13,1315.85,680.26,792.93,0.180735931,598,0.118390299,6672.56,0.317808219
90459982,441.57,20,265.88,25,483.95,22,585.48,24,682.49,30,595.21,25,546.98,29,574.71,21,556.72,24,583.57,25,471.45,26,374.42,22,312.11,427.9,345.06,358.58,849.44,2865.35,1003.99,0.31029987,864,0.149986207,6162.43,0.401369863
93059872,557.86,39,566.29,41,718.53,43,766.84,49,760.95,46,556.63,41,594.82,45,616.73,50,738.02,49,785.97,52,722.5,49,812.36,47,1229.88,1402.41,1584.14,1314.22,1391.43,881.81,393.61,0.232172471,794,0.096963882,8197.5,0.754794521
95709546,430.82,14,337.39,12,592.7,14,483.9,14,424.97,13,327.23,13,387.97,13,985.65,21,959.35,24,646.61,18,1136.59,19,750,14,637.61,2547.6,1475.06,1314.73,659.87,698.92,129.39,0.26435247,407,0.122287572,7463.18,0.25890411
96069898,407.4,25,329.44,21,453.13,27,342.51,21,470.36,33,418.06,29,480.17,31,437.55,29,474.67,32,507.4,34,418.82,27,606.28,31,281.04,942.78,695.61,994.21,1400.11,780.86,251.18,0.287723785,641,0.164722923,5345.79,0.465753425
98109562,342.55,21,395.37,21,359.21,22,396.98,21,499.39,22,575.69,32,581.98,34,675.87,21,662.62,38,785.74,41,753.36,43,965.39,41,955.63,1337.44,610.91,1060.76,665.01,1494.78,869.62,0.31349986,1010,0.144134498,6994.15,0.489041096
98579849,666.33,31,589.05,25,800.97,30,797.7,32,592.41,25,483.03,21,665.98,27,639.36,24,569.16,25,702.74,31,556.64,25,759.46,30,960.71,1472.2,1341.16,1482.25,1233.48,1022.37,310.66,0.250934855,889,0.140638268,7822.83,0.446575342
98899912,263.22,14,326.55,10,491.68,18,480.21,16,426.04,17,391.38,14,586.86,13,521.63,20,462.13,21,426.74,24,432.27,20,491.91,24,251.7,751.1,493.38,845.76,1045.88,1357.81,554.99,0.273415703,764,0.122272948,5300.62,0.289041096
99379938,612.05,19,449.88,16,659.02,19,840.2,25,530.66,13,809.54,20,386.41,13,191.57,12,495.47,16,971.15,26,705.11,17,551.74,18,1325.02,1028.79,1519.22,953.99,1005.68,123.64,1246.46,0.253358036,654,0.124626592,7202.8,0.293150685
2679893,561.97,36,517.45,36,789.76,40,830.95,40,410.82,21,775.17,48,748.25,37,761.67,42,558.92,40,846.61,49,664.57,39,1513.14,47,1172.71,1268.27,1359.68,1127.84,1150.3,1505.02,1395.46,0.344127807,1273,0.203470945,8979.28,0.650684932
3389801,432.13,26,369.1,23,537.53,24,411.47,25,498.08,24,399.08,33,341.49,25,309.44,22,487.55,30,391.38,33,393.45,30,550.82,33,422.49,852.45,625.3,578.53,588.29,1482.1,572.36,0.4726285,660,0.204751442,5121.52,0.449315068
5289814,617.79,19,706.29,24,718.2,21,888.86,25,853.33,25,588.77,23,826.02,22,897.46,27,715.17,17,546.16,16,620.02,17,817.31,20,608.57,923.18,839.96,867.29,1250.95,3469.4,836.03,0.402002225,1188,0.181115162,8795.38,0.350684932
7119898,537.76,27,283.6,13,413.66,20,566.17,23,485.38,18,375.87,22,411.85,11,326.72,25,453.9,24,801.88,32,577.17,23,360.48,17,552.09,1274.66,1160.09,974.27,1045.36,262.6,325.37,0.289869609,775,0.159987688,5594.44,0.349315068
7649645,602.33,28,572.54,30,864.73,36,710.83,30,897.95,38,718.71,35,795.47,35,NA,NA,609.6,35,656.53,31,781.76,34,645.91,26,840.31,1411.46,1322.14,1425.91,2672.74,123.35,60.45,0.215517241,836,0.141309159,7856.36,0.490410959
9049946,670.98,28,550.89,23,467.63,21,514.73,15,603.21,21,501.34,18,376.78,17,447.57,25,500.03,20,638.72,29,543.38,23,458.03,23,792.57,557.92,656.46,799.73,343.34,753.5,2369.77,0.244563683,921,0.103895084,6273.29,0.360273973
9799906,333.17,18,441.99,20,538.76,21,735.98,18,633.28,22,660.08,23,518.1,24,558.23,23,531.81,19,468.99,21,478.71,20,441.33,20,963.43,624.47,661.49,1133.42,1058.09,1601.15,298.38,0.494190269,950,0.223524153,6340.43,0.34109589
13399563,458.53,17,430.24,18,394.49,15,248.81,6,588.64,21,375.81,13,30.2,1,395.03,11,656.79,21,474.96,19,641.66,25,1314.02,41,471.32,664.17,1116.29,615.69,1107.69,745.47,1288.55,0.243677477,899,0.111292853,6009.18,0.284931507
13559579,481.16,23,338.08,15,740.47,25,454.69,11,1118.79,29,641.77,26,376.84,13,540.26,19,929.16,40,804.66,39,922.97,40,1179.64,43,975.56,1150.35,942.18,1243.03,1078.94,1224.19,1914.24,0.327326223,1380,0.165972499,8528.49,0.442465753
14549646,594.6,20,823.96,25,738.18,24,672.01,23,831.6,26,507.38,23,716.54,22,659.01,21,447.39,16,416.99,16,623.45,17,491.13,18,295.87,1389.42,972.31,1173.42,1048.45,1363.05,1279.72,0.28921095,894,0.139814063,7522.24,0.343835616
15969821,365.27,23,407.24,25,356.37,23,509.93,21,688.72,28,324.44,22,336.92,21,407.27,28,482.1,27,411.3,27,393.28,25,590.79,28,783.4,847.99,1182.85,681.48,950.59,436.14,391.18,0.374827109,750,0.189658431,5273.63,0.408219178
16259526,450.97,25,407.97,24,538.18,26,440.11,19,504.37,27,414.38,22,457.68,26,397.92,24,410.92,26,584.66,26,393.95,23,770.5,41,794.84,1186.07,906.98,929.48,1052.97,865.29,35.98,0.258564731,587,0.114981921,5771.61,0.423287671
17599817,789.43,29,782.54,32,819.07,27,1034.56,19,955.08,27,1005.89,33,732.84,26,682.92,19,900.08,24,765.97,21,906.12,24,1310.26,25,515.6,1373.58,653.53,3640.21,760.77,2209.18,1531.89,0.411243423,1069,0.223953185,10684.76,0.419178082
20729697,357.24,14,923.27,22,381.93,15,760.68,16,382.3,16,341.98,14,660.73,29,368.02,20,523.77,19,459.17,25,372.6,18,947.63,26,1032.86,536.47,947.92,620.09,1110.53,1426.62,804.83,0.345543807,1043,0.168980214,6479.32,0.320547945
21739653,349.15,20,453.96,19,510.95,24,544.67,28,564.35,32,509.31,31,676.25,28,522.28,31,202.35,17,472.67,25,374.96,24,432.63,22,171.87,421.08,1122.89,665.22,1331.91,1283.04,617.52,0.357459789,1023,0.166484032,5613.53,0.412328767
21859752,596.67,32,440.39,24,460.4,26,725.53,32,666.94,29,402.8,25,474.31,23,405.99,24,568.38,31,548.52,30,535.88,31,804.49,31,786.9,671.61,1143.78,1852.01,853.11,791.91,530.98,0.210762332,1064,0.095381744,6630.3,0.463013699
23229727,566.75,38,585.77,36,820.3,38,724.14,33,718.6,34,604.99,41,636.24,35,668.7,38,576.78,35,613.47,38,716.67,36,748.88,40,529.08,1653.42,734.94,1584.3,1301.62,847.06,1330.87,0.407770801,1158,0.21093343,7981.29,0.605479452
28989780,475.16,27,305.98,26,525.68,26,329.84,18,519.61,23,491.79,24,426.71,23,570.29,32,418.88,24,447.31,19,400.04,25,493.04,28,290.29,321.21,358.63,443.25,491.84,521.57,2977.54,0.316982688,716,0.186070364,5404.33,0.404109589
31359876,693.88,23,716.54,23,1028.94,29,1092.37,36,817.36,32,705.36,28,942.43,36,237.84,14,843.05,31,782.81,32,935.56,36,1075.67,34,1365.01,688.67,3450.46,586.02,2738.27,533.54,509.84,0.241322314,1267,0.132281304,9871.81,0.484931507
42979773,473.74,10,412.28,10,313.42,7,505.84,10,453.21,13,310.06,5,378.72,12,417.43,13,557.17,8,515.09,12,610.11,9,382.19,6,134.53,579.25,3145.84,438.75,380.22,252.64,398.03,0.365063788,794,0.151483597,5329.26,0.157534247
43499795,637.53,24,725.08,25,980.36,24,1394.83,27,902.71,27,676.18,20,1265.59,30,1194.17,28,833.51,20,1012.71,24,1007.08,20,782.2,13,2314.19,2123.34,1396.36,1222.72,2430.59,1558.66,366.09,0.297383663,1102,0.165769346,11411.95,0.38630137
45529948,533.96,30,572.69,24,636.1,28,798.25,30,655.17,27,721.7,30,514.75,23,586.27,23,623.62,29,372.4,25,454.32,24,743.99,27,581.29,1085.28,1331.89,1416.08,1417.12,800.2,581.36,0.523954583,1214,0.237566036,7213.22,0.438356164
47409871,503.5,26,588.13,28,759.65,29,596.83,27,631.13,34,699.74,32,797.19,28,522.6,21,724.58,36,666.32,33,414.91,25,626.3,26,1038.92,803.45,881.79,1050.83,1418.6,1288.61,1048.68,0.23618219,981,0.106934737,7530.88,0.47260274
52449900,408.86,30,490.95,31,632.36,33,563.3,28,526.04,26,640.32,35,664.26,31,660.1,35,547.01,33,463.03,31,567.65,29,564.24,31,343.15,1003.66,1496.46,931.38,1037.54,1472.53,443.4,0.345390898,885,0.175171234,6728.12,0.510958904
52709691,648.45,27,998.66,38,1135.13,31,1211.64,38,981.77,36,907.24,26,865.87,26,913.31,32,844.82,32,961.92,31,813.1,34,919.28,36,975.75,2446.57,1348.45,1932.69,1667.9,1810.64,1019.19,0.266453674,894,0.141167811,11201.19,0.530136986
52809650,567.36,30,442.51,23,828.15,30,614.63,23,544.24,34,717.6,30,1154.17,39,1075.99,29,1008.89,42,638.53,29,610.08,30,1035.16,39,1082.52,2046.06,1171.81,1052.66,1482.76,1206,1195.5,0.26744186,506,0.169866547,9237.31,0.517808219
54479948,603.77,26,629.76,34,911.17,32,781.9,37,960.86,41,925.03,28,941.48,28,1096.43,26,537.36,23,627.96,28,888.73,33,987.94,32,1055.09,1496.81,2978.05,1393.63,1852.97,625.52,490.32,0.333682831,703,0.181106423,9892.39,0.504109589
56129866,458,33,340.03,24,542.31,28,624.51,34,467.67,26,398.09,20,432.5,22,536.86,21,482.39,23,588.34,31,498.31,28,506.22,32,406.14,772.19,945.25,803.61,804.76,1403.23,740.05,0.287122208,649,0.190491019,5875.23,0.44109589
58069679,690.63,26,692.12,25,760.88,26,847.22,28,786.12,24,613.11,18,753.48,25,628.09,22,866.27,27,744.98,24,649.9,22,474.98,20,917.91,952.31,871.4,1273.62,1121.58,1622.82,1748.14,0.414050027,1073,0.202622379,8507.78,0.393150685
59909834,907.91,37,706.14,33,839.53,40,893.62,34,1007.04,36,712.62,25,266.75,15,516.94,19,293.51,16,406.02,20,751.99,26,623.91,21,1162.88,1238.88,1243.95,1334.15,1048.1,1277.02,621,0.183240223,632,0.106359901,7925.98,0.44109589
62009827,882.07,24,772.54,22,620.86,15,1070.83,23,833.1,21,808.56,20,1187.31,25,835.73,17,916.19,20,1050.76,24,834.94,19,1216.29,24,197.8,307.84,322.51,708.33,354.87,6341.71,2796.12,0.30405771,903,0.118881543,11029.18,0.347945205
63409992,786.87,44,679.84,45,562.68,35,560.2,34,432.03,29,521.48,34,571.26,35,437.31,28,265.59,27,426.36,36,573.62,35,671.98,41,965.39,871.24,860.46,1303.44,995.66,851.26,641.77,0.222075869,1068,0.111832254,6489.22,0.579452055
63779936,720.78,31,750.78,23,511.12,22,732.05,24,750.51,27,651.47,28,672.8,24,654.23,27,696.52,22,831.89,23,706.62,28,1037.03,24,435.08,836.94,956.27,841.36,3265.48,1733.81,646.86,0.316906748,1197,0.156342531,8715.8,0.415068493
65379955,436.27,27,204.77,19,414.78,21,420.46,24,591.45,26,515.23,27,440.13,23,468.04,24,387.25,22,460.34,30,391.81,25,560.42,29,672.93,925.97,1074.95,882.08,525.44,512.15,697.43,0.365317341,775,0.225223312,5290.95,0.406849315
65939871,495.7,26,421.29,25,538.76,35,445.06,23,479.76,23,418.2,24,570.8,30,533.66,29,473.67,24,491.9,33,642.7,37,695.21,28,1072.21,923.92,1066.89,885.81,1097.82,489.81,670.25,0.410902136,956,0.200607139,6206.71,0.461643836
66979624,864.57,35,809.79,32,946.02,39,931.36,34,1186.82,42,876.17,38,795.82,33,991.06,42,1032.27,50,870.65,35,808.14,33,792.95,32,2031.28,1245.49,2159.75,2036.78,1594.19,1199,639.13,0.41216513,598,0.233069054,10905.62,0.609589041
70179960,427.74,18,623.48,21,895.67,22,776.38,17,372.53,19,374.9,17,449.73,16,427.61,19,606.72,22,738.15,35,645.5,27,539.93,22,548.58,507.1,1162.58,1090.94,975.4,1525.97,1067.77,0.462952489,1304,0.231624066,6878.34,0.349315068
74709993,572.73,34,514.49,28,647.74,32,621.39,33,692.47,36,542.44,33,677.11,33,635.36,32,661.27,33,588.73,31,537.86,33,676.9,33,966.82,1347.54,1155.58,1210.92,1402.21,855.04,430.38,0.243289549,1133,0.107610121,7368.49,0.535616438
76849847,539.81,27,516.16,26,772.57,25,550.24,25,567.77,19,550.51,23,739.36,34,646.14,26,543.99,27,488.52,27,542.91,26,591.48,31,1107.12,1181.65,825.01,1058.06,1046.58,793.28,1037.76,0.314416353,931,0.170166556,7049.46,0.432876712
80739634,285.66,12,195.19,10,481.09,22,622.26,24,601.38,27,629.3,26,760.13,29,524.64,23,395.41,21,725.7,30,566.84,30,873.53,31,396.25,757.64,670.29,960.62,1377.26,537.72,1961.35,0.302515723,869,0.142756946,6661.13,0.390410959
81029916,388.9,20,322.18,24,540.4,26,602.06,25,625.61,33,650.15,23,848.93,23,621.23,26,496.82,23,500.67,21,621.18,27,626.44,26,695.91,888.32,1033.17,983.34,1584.36,639.04,1020.43,0.240280778,812,0.168628923,6844.57,0.406849315
81419687,229.04,12,406.06,16,457.96,14,389.83,14,371.81,14,347.34,16,737.23,26,450.05,16,667.08,25,607.33,24,731.95,27,870.09,26,618.26,451.3,865.73,800.63,1695.99,1409.86,424,0.309118541,1015,0.144517186,6265.77,0.315068493
81889877,232.18,22,436.99,21,522.91,28,574.57,24,476.26,22,322.05,24,274.78,16,404.86,27,369.65,21,363.6,23,592.23,29,564.35,25,258.53,689.88,880.25,734.79,1605.72,826.78,138.48,0.458591549,594,0.268613259,5134.43,0.38630137
83029872,518.05,45,505.85,41,566.45,40,519.5,35,590.4,37,591.36,31,494.27,25,478.85,29,437.06,30,486.32,36,599.14,35,499.88,28,391.14,1079.53,1352.35,1172.31,1102.52,644.95,544.33,0.445501996,870,0.187211548,6287.13,0.564383562
84509966,355.27,30,381.3,27,669.91,35,644.64,32,687.36,35,413.57,31,429.67,33,510.16,36,366.66,26,513.21,32,370.76,31,271.11,19,793.1,934.96,1121.77,875.22,1267.16,524.35,97.06,0.331064135,739,0.178477402,5613.62,0.502739726
88699787,357.31,26,403.01,22,488.05,25,824.69,33,692.07,28,512.28,24,616.44,29,478.79,22,422.59,19,455.49,25,398.31,21,745.69,31,310.94,824.1,603.12,1370.97,1175.89,1438.24,671.46,0.418241042,995,0.193017879,6394.72,0.417808219
89299902,563.24,20,592.55,26,701.73,29,645.06,24,842.74,25,659.99,28,753.16,27,835.76,31,720.65,33,673.16,35,701.45,29,603.83,29,1019.39,1993.91,1268.49,1247.52,2209.45,282.18,272.38,0.292016041,1127,0.159691896,8293.32,0.460273973
93119860,476.15,36,556.16,33,611.42,37,844.87,37,649.73,45,496.82,36,618.32,33,425.52,34,528.57,32,573.83,39,379.97,32,596.78,33,422.76,452.98,304.39,296.04,571.07,4110.69,600.21,0.402058908,1053,0.226385677,6758.14,0.584931507
98619579,146.34,8,154.61,6,302.03,9,329.22,12,611.83,22,402.79,16,413.13,17,681.23,31,499.45,30,577.62,30,512.62,19,765.12,30,633.73,609.8,584.97,1124.41,1782.69,414.97,245.42,0.327448508,740,0.138403393,5395.99,0.315068493
99649638,569.99,26,541.55,30,710.49,31,365.97,18,561.13,29,467.27,24,437.91,22,192.3,9,397.46,17,359.4,23,555.86,24,416.16,21,695.86,929.72,866.76,1027.81,843.99,525.28,686.07,0.220064725,904,0.116419524,5575.49,0.375342466
99749796,565.05,25,446.29,24,471.79,18,722.04,25,634.95,22,788.58,32,1064.48,28,460.1,18,554.14,24,627.26,25,495.89,19,697.35,24,357,709.69,529.06,744.34,808.91,1153.44,3225.48,0.301901537,790,0.149210683,7527.92,0.389041096
859909,544.4,43,597.53,44,847.73,52,688.18,40,802.04,48,797.73,48,817.34,48,659.86,41,680.84,44,688.6,46,608.11,45,689.23,44,1118.13,1202.79,1441.69,1235.08,1206.38,1060.48,1157.04,0.220369626,822,0.101117947,8421.59,0.743835616
12969814,670.06,30,519.66,29,775.52,34,701.22,32,895.25,41,801.95,37,797.06,35,1058.19,38,840.79,33,737.82,38,745.16,40,824.98,40,1185.85,1706.88,1397.85,1174.71,1611.36,1473.5,817.51,0.330478589,1138,0.171153172,9367.66,0.584931507
16679780,297.45,15,280.34,14,377.61,18,759.58,23,596.87,19,678.91,25,745.77,27,604.87,27,628.53,29,770.95,24,493.77,24,427.96,16,401.02,593.39,900.65,941.46,1508.47,1671.63,645.99,0.469210174,1078,0.269811749,6662.61,0.357534247
23469756,522.2,35,414.08,21,691.55,30,550.57,26,503.58,33,599.31,24,627.96,29,510.36,26,791.29,39,762.76,36,793.85,43,698,31,611.37,1631.83,1307.76,1463.51,1184.11,953.22,313.71,0.280781585,1034,0.109511296,7465.51,0.510958904
23989897,661.46,31,757.64,30,815.16,32,649.86,32,877.4,32,569.37,31,451.02,23,528.52,28,288.8,19,378.46,24,435.91,23,442.05,30,915.55,1640.27,933.31,714,1472.13,768.26,412.13,0.45610119,1238,0.223147004,6855.65,0.45890411
26259585,378.22,13,685.25,30,946.64,26,960.36,30,460.52,18,500.12,21,646.43,25,891.47,31,912.92,25,697.46,23,743.09,23,785.59,23,495.68,1077.35,1334.15,1308.13,2328.4,1486.25,578.11,0.301970906,1231,0.151171665,8608.07,0.394520548
27309620,437.82,30,396.93,28,443.99,36,484.14,33,428.19,37,420.53,43,232.49,19,649.59,34,364.96,28,448.83,23,421.07,28,772.45,31,412.04,677.2,687,481.77,1723.02,731.92,788.04,0.332041344,927,0.164649786,5500.99,0.506849315
34779562,299.56,24,264.81,25,275.4,29,485.85,32,705.69,55,732.46,54,605.35,54,445.29,49,568.29,55,605.27,51,566.93,56,649.1,55,691.13,778.08,749.82,1042.1,1079.07,1101.66,762.14,0.241274659,789,0.131154497,6204,0.738356164
37589569,478.96,16,375.74,14,526.32,14,827.31,28,965,30,767.28,27,1297.22,36,851.97,29,882.48,28,734.05,23,824.93,28,770.15,23,963.01,1482.26,736.83,972.08,383.73,3158.68,1604.82,0.25255102,979,0.130847435,9301.41,0.405479452
40619977,498.44,15,564.55,18,664.04,23,505.71,22,639.57,18,515.42,22,476.9,19,270.21,7,465.67,15,562.5,27,404.57,19,577.93,21,105.13,982.4,1943.88,1207.93,1189.08,409.44,307.65,0.272455983,884,0.141251977,6145.51,0.309589041
55239913,521.4,34,626.86,38,821.83,42,691.06,34,831.99,41,586.27,40,795.02,47,582.64,35,573.92,38,568.23,38,665.05,42,776.06,44,775.7,1147.36,877.5,1052.29,958.72,1127.43,2101.33,0.362677572,1025,0.179443453,8040.33,0.647945205
57709953,312.07,12,180.9,6,944.01,30,888.24,28,1058.16,32,512.95,14,658.13,18,1151.31,31,978.09,27,655.37,22,464.89,16,391.83,14,1159.81,817.37,1772.88,1067.48,1084.36,1350.67,943.38,0.240023648,681,0.130595974,8195.95,0.342465753
63799630,520.96,27,453.77,21,398.72,22,410.81,22,644.93,23,389.16,17,461.39,22,411.58,21,623.51,29,428.15,22,441.6,23,486.16,24,232.34,612.53,602.56,993.09,1097.7,1882.8,249.72,0.34992722,1078,0.168064293,5670.74,0.373972603
64249721,796.37,35,850.06,34,625.92,24,876.07,28,1081.95,30,981.89,49,896.55,30,841.11,28,493.4,19,534.48,21,474.16,20,482.61,21,640.19,973.27,614.02,669.24,1464.1,2655.74,1918.01,0.386823891,1268,0.183390077,8934.57,0.464383562
68909737,560.02,25,441.4,17,479.33,22,726.45,29,704.69,29,759.26,32,842.46,33,653.1,30,295.02,13,441.93,19,329.46,13,866.41,35,636.08,808.79,1141.94,912.87,1124.57,1351.62,1123.66,0.18869863,914,0.081780016,7099.53,0.406849315
69559945,577.63,19,466.95,19,740.6,19,859.48,26,670.28,19,805.64,26,889.72,26,533.6,20,837.02,24,778.6,24,478.99,20,875.65,22,1024.73,1375.48,1077.36,1135.95,1125.44,1445.85,1329.35,0.35179675,1294,0.183665173,8514.16,0.361643836
72839693,492.77,32,482.15,33,663.01,33,466.52,34,661.14,31,467.44,32,668.53,37,420.08,27,404.6,25,495.48,31,611.53,37,662.05,38,1288.39,650.01,688.89,1887.16,454.16,802.61,724.08,0.289864642,593,0.140285208,6495.3,0.534246575
73649609,257.31,18,392.95,17,415.72,23,520.09,22,833.27,32,579.02,34,650.23,25,649.76,32,407.84,19,324.85,30,647.47,31,521.3,35,304.67,1946.62,896.09,620.51,623.04,1080.68,728.2,0.418687873,864,0.200870047,6199.81,0.435616438
73909623,561.67,60,711.51,56,679.94,60,676.18,55,588.47,58,848.64,51,606.96,45,405.19,36,387.86,36,419.05,34,464.84,36,793.57,41,1008.71,1079.5,1084.08,1235.88,1075.52,1083.06,577.13,0.195544554,998,0.112924035,7143.88,0.778082192
